VendaID,ClienteID,ProdutoID,Quantidade,Preço,Valor,Data
3766,4,7,2,480.0,960.0,2025-01-06
3767,162,12,2,1550.0,3100.0,2025-01-20
3768,79,4,1,320.0,320.0,2025-08-03
3769,117,2,1,3900.0,3900.0,2026-01-31
3770,44,1,5,4200.0,21000.0,2024-08-19
3771,17,12,5,1550.0,7750.0,2024-10-19
3772,30,9,1,350.0,350.0,2024-08-02
3773,153,2,4,3900.0,15600.0,2025-02-08
3774,57,1,5,4200.0,21000.0,2025-05-14
3775,52,11,1,980.0,980.0,2024-11-15
3776,87,9,4,350.0,1400.0,2026-05-25
3777,84,13,4,870.0,3480.0,2025-06-16
3778,176,5,1,1100.0,1100.0,2024-10-13
3779,140,15,5,5200.0,26000.0,2025-03-24
3780,83,7,2,480.0,960.0,2025-12-19
3781,196,13,2,870.0,1740.0,2025-05-22
3782,152,5,1,1100.0,1100.0,2024-11-07
3783,86,8,2,420.0,840.0,2025-11-18
3784,31,10,1,270.0,270.0,2025-03-28
3785,37,11,3,980.0,2940.0,2025-07-13
3786,44,1,4,4200.0,16800.0,2026-05-09
3787,142,15,3,5200.0,15600.0,2025-03-01
3788,113,2,2,3900.0,7800.0,2025-12-25
3789,149,12,2,1550.0,3100.0,2026-03-24
3790,35,5,1,1100.0,1100.0,2026-02-23
3791,162,6,1,1700.0,1700.0,2026-01-01
3792,97,6,5,1700.0,8500.0,2025-07-16
3793,5,3,2,180.0,360.0,2024-10-27
3794,21,7,4,480.0,1920.0,2024-11-16
3795,2,9,1,350.0,350.0,2025-09-05
3796,23,6,2,1700.0,3400.0,2025-02-02
3797,73,1,5,4200.0,21000.0,2026-06-29
3798,178,3,4,180.0,720.0,2025-12-20
3799,178,6,4,1700.0,6800.0,2024-11-21
3800,53,2,2,3900.0,7800.0,2025-12-11
3801,164,7,2,480.0,960.0,2024-09-02
3802,134,14,3,450.0,1350.0,2025-02-24
3803,106,9,4,350.0,1400.0,2026-02-14
3804,45,10,2,270.0,540.0,2024-07-30
3805,178,2,5,3900.0,19500.0,2025-09-19
3806,153,3,1,180.0,180.0,2025-07-05
3807,184,2,2,3900.0,7800.0,2026-03-02
3808,157,12,4,1550.0,6200.0,2025-08-08
3809,161,11,1,980.0,980.0,2026-06-04
3810,90,10,3,270.0,810.0,2024-07-05
3811,2,14,4,450.0,1800.0,2025-08-22
3812,61,12,5,1550.0,7750.0,2025-06-18
3813,31,8,2,420.0,840.0,2025-09-15
3814,25,2,5,3900.0,19500.0,2026-01-10
3815,93,14,5,450.0,2250.0,2025-08-02
3816,130,7,5,480.0,2400.0,2025-02-11
3817,119,8,2,420.0,840.0,2025-10-18
3818,71,1,2,4200.0,8400.0,2025-04-28
3819,50,8,1,420.0,420.0,2024-09-27
3820,39,6,1,1700.0,1700.0,2025-11-09
3821,128,15,4,5200.0,20800.0,2025-06-16
3822,41,2,2,3900.0,7800.0,2025-05-18
3823,14,12,1,1550.0,1550.0,2025-07-05
3824,73,1,3,4200.0,12600.0,2025-09-23
3825,112,4,2,320.0,640.0,2024-08-23
3826,86,2,3,3900.0,11700.0,2026-04-26
3827,195,4,5,320.0,1600.0,2025-09-12
3828,12,1,4,4200.0,16800.0,2025-12-15
3829,190,14,1,450.0,450.0,2025-09-02
3830,138,7,1,480.0,480.0,2026-06-04
3831,41,2,2,3900.0,7800.0,2026-06-24
3832,125,2,1,3900.0,3900.0,2024-08-18
3833,30,1,5,4200.0,21000.0,2024-10-06
3834,61,4,1,320.0,320.0,2026-03-19
3835,152,13,4,870.0,3480.0,2024-12-18
3836,84,12,5,1550.0,7750.0,2024-11-14
3837,51,8,4,420.0,1680.0,2025-01-24
3838,59,14,3,450.0,1350.0,2025-09-16
3839,84,5,1,1100.0,1100.0,2024-08-11
3840,26,15,2,5200.0,10400.0,2026-03-02
3841,189,14,2,450.0,900.0,2026-01-30
3842,52,3,4,180.0,720.0,2024-12-13
3843,57,9,4,350.0,1400.0,2025-09-16
3844,121,6,1,1700.0,1700.0,2025-05-26
3845,125,2,5,3900.0,19500.0,2025-04-23
3846,112,11,1,980.0,980.0,2025-08-19
3847,56,4,2,320.0,640.0,2026-01-30
3848,117,9,5,350.0,1750.0,2024-09-16
3849,100,11,2,980.0,1960.0,2025-01-25
3850,35,6,3,1700.0,5100.0,2024-10-25
3851,185,7,4,480.0,1920.0,2025-03-15
3852,162,6,2,1700.0,3400.0,2025-09-07
3853,70,13,3,870.0,2610.0,2026-06-12
3854,86,14,2,450.0,900.0,2025-11-17
3855,9,2,2,3900.0,7800.0,2026-03-03
3856,16,5,5,1100.0,5500.0,2025-04-05
3857,35,9,3,350.0,1050.0,2024-08-08
3858,120,13,1,870.0,870.0,2025-03-20
3859,108,5,4,1100.0,4400.0,2025-06-24
3860,195,10,2,270.0,540.0,2026-01-08
3861,57,5,3,1100.0,3300.0,2025-09-26
3862,155,12,3,1550.0,4650.0,2025-10-17
3863,164,10,2,270.0,540.0,2025-07-28
3864,44,4,5,320.0,1600.0,2025-02-15
3865,142,11,5,980.0,4900.0,2025-03-18
3866,23,11,2,980.0,1960.0,2025-05-05
3867,134,14,4,450.0,1800.0,2025-01-06
3868,56,10,4,270.0,1080.0,2026-05-29
3869,122,5,5,1100.0,5500.0,2024-07-10
3870,72,6,4,1700.0,6800.0,2025-10-10
3871,187,8,1,420.0,420.0,2024-11-13
3872,189,12,4,1550.0,6200.0,2025-09-01
3873,64,4,2,320.0,640.0,2025-11-20
3874,112,1,3,4200.0,12600.0,2026-04-05
3875,57,6,5,1700.0,8500.0,2025-11-05
3876,39,9,5,350.0,1750.0,2025-09-12
3877,2,1,5,4200.0,21000.0,2026-04-22
3878,12,5,4,1100.0,4400.0,2025-11-19
3879,121,6,1,1700.0,1700.0,2026-03-27
3880,9,2,5,3900.0,19500.0,2026-03-17
3881,136,1,4,4200.0,16800.0,2025-02-28
3882,123,6,4,1700.0,6800.0,2024-09-04
3883,116,8,1,420.0,420.0,2025-04-14
3884,62,10,4,270.0,1080.0,2026-06-05
3885,143,10,1,270.0,270.0,2024-08-02
3886,178,3,1,180.0,180.0,2025-03-29
3887,56,10,4,270.0,1080.0,2024-10-30
3888,92,8,2,420.0,840.0,2024-12-06
3889,62,8,3,420.0,1260.0,2024-12-19
3890,5,3,1,180.0,180.0,2025-08-14
3891,172,9,4,350.0,1400.0,2025-12-02
3892,42,8,3,420.0,1260.0,2025-10-13
3893,147,4,4,320.0,1280.0,2025-10-25
3894,7,13,5,870.0,4350.0,2026-02-15
3895,119,3,4,180.0,720.0,2025-08-30
3896,181,7,2,480.0,960.0,2026-02-26
3897,48,7,4,480.0,1920.0,2025-04-17
3898,161,11,3,980.0,2940.0,2025-09-04
3899,181,8,4,420.0,1680.0,2025-01-26
3900,161,15,1,5200.0,5200.0,2025-04-20
3901,99,2,1,3900.0,3900.0,2025-11-29
3902,136,1,3,4200.0,12600.0,2025-05-23
3903,76,15,1,5200.0,5200.0,2026-05-07
3904,193,3,4,180.0,720.0,2024-07-07
3905,179,13,3,870.0,2610.0,2024-09-16
3906,139,9,5,350.0,1750.0,2025-05-27
3907,54,3,5,180.0,900.0,2025-11-18
3908,159,6,1,1700.0,1700.0,2024-12-23
3909,189,10,3,270.0,810.0,2024-08-01
3910,132,10,1,270.0,270.0,2025-09-05
3911,14,6,3,1700.0,5100.0,2025-06-19
3912,99,11,1,980.0,980.0,2025-09-30
3913,120,6,3,1700.0,5100.0,2026-04-29
3914,11,9,5,350.0,1750.0,2026-03-23
3915,94,12,3,1550.0,4650.0,2024-10-20
3916,166,5,2,1100.0,2200.0,2026-03-29
3917,181,5,5,1100.0,5500.0,2026-02-09
3918,144,5,1,1100.0,1100.0,2025-09-07
3919,36,14,2,450.0,900.0,2025-09-27
3920,62,4,3,320.0,960.0,2025-07-29
3921,30,6,5,1700.0,8500.0,2025-12-02
3922,189,3,4,180.0,720.0,2026-06-09
3923,180,15,5,5200.0,26000.0,2026-03-27
3924,193,5,2,1100.0,2200.0,2025-04-15
3925,83,14,2,450.0,900.0,2024-12-30
3926,69,10,3,270.0,810.0,2025-01-17
3927,175,9,5,350.0,1750.0,2025-03-04
3928,71,12,4,1550.0,6200.0,2025-07-03
3929,17,10,1,270.0,270.0,2024-11-21
3930,89,9,3,350.0,1050.0,2026-01-22
3931,125,1,4,4200.0,16800.0,2024-10-06
3932,135,11,5,980.0,4900.0,2025-12-10
3933,121,8,1,420.0,420.0,2025-08-02
3934,174,4,5,320.0,1600.0,2025-01-13
3935,75,10,5,270.0,1350.0,2025-05-05
3936,159,12,4,1550.0,6200.0,2025-06-06
3937,173,9,3,350.0,1050.0,2026-02-08
3938,49,10,1,270.0,270.0,2025-12-22
3939,23,3,4,180.0,720.0,2025-11-26
3940,101,11,1,980.0,980.0,2026-06-23
3941,74,13,2,870.0,1740.0,2026-04-03
3942,28,6,1,1700.0,1700.0,2024-07-11
3943,71,2,2,3900.0,7800.0,2025-11-05
3944,179,11,1,980.0,980.0,2026-06-25
3945,128,2,2,3900.0,7800.0,2025-09-23
3946,53,3,2,180.0,360.0,2024-12-12
3947,161,9,5,350.0,1750.0,2025-02-16
3948,76,14,1,450.0,450.0,2025-04-26
3949,175,14,4,450.0,1800.0,2024-11-30
3950,34,5,5,1100.0,5500.0,2024-10-24
3951,89,13,4,870.0,3480.0,2024-07-21
3952,114,13,4,870.0,3480.0,2024-09-12
3953,75,6,1,1700.0,1700.0,2026-05-27
3954,17,4,2,320.0,640.0,2026-03-18
3955,60,6,1,1700.0,1700.0,2025-07-14
3956,166,5,5,1100.0,5500.0,2025-10-30
3957,106,8,3,420.0,1260.0,2024-10-12
3958,88,13,5,870.0,4350.0,2026-02-05
3959,125,4,3,320.0,960.0,2025-03-16
3960,171,13,5,870.0,4350.0,2024-07-06
3961,141,15,5,5200.0,26000.0,2024-07-06
3962,118,8,4,420.0,1680.0,2025-09-27
3963,146,3,3,180.0,540.0,2025-07-26
3964,79,7,2,480.0,960.0,2024-07-23
3965,67,7,2,480.0,960.0,2026-06-02
3966,124,11,2,980.0,1960.0,2024-12-28
3967,74,4,3,320.0,960.0,2026-02-06
3968,38,12,1,1550.0,1550.0,2025-07-04
3969,73,3,3,180.0,540.0,2025-09-15
3970,43,6,4,1700.0,6800.0,2025-04-23
3971,42,15,5,5200.0,26000.0,2025-06-09
3972,74,14,5,450.0,2250.0,2026-02-27
3973,45,14,2,450.0,900.0,2026-03-07
3974,42,8,2,420.0,840.0,2026-03-28
3975,30,3,2,180.0,360.0,2025-09-13
3976,82,7,1,480.0,480.0,2025-12-24
3977,33,6,5,1700.0,8500.0,2026-04-25
3978,67,4,4,320.0,1280.0,2026-04-07
3979,48,13,3,870.0,2610.0,2024-10-07
3980,144,4,2,320.0,640.0,2025-11-19
3981,171,6,1,1700.0,1700.0,2025-07-19
3982,89,6,3,1700.0,5100.0,2024-09-14
3983,96,6,2,1700.0,3400.0,2024-07-22
3984,139,6,4,1700.0,6800.0,2024-09-02
3985,137,6,2,1700.0,3400.0,2025-07-09
3986,32,14,3,450.0,1350.0,2025-10-25
3987,104,4,1,320.0,320.0,2024-09-08
3988,197,3,4,180.0,720.0,2024-09-25
3989,118,2,2,3900.0,7800.0,2025-03-24
3990,40,15,3,5200.0,15600.0,2025-01-31
3991,190,5,1,1100.0,1100.0,2025-01-22
3992,130,11,5,980.0,4900.0,2026-05-14
3993,166,14,3,450.0,1350.0,2025-12-13
3994,122,2,3,3900.0,11700.0,2026-04-02
3995,194,10,3,270.0,810.0,2026-07-04
3996,171,14,5,450.0,2250.0,2025-02-13
3997,145,15,2,5200.0,10400.0,2024-08-18
3998,87,6,4,1700.0,6800.0,2025-07-19
3999,188,1,1,4200.0,4200.0,2025-02-02
4000,11,7,4,480.0,1920.0,2025-07-27
4001,174,3,2,180.0,360.0,2025-09-24
4002,30,4,5,320.0,1600.0,2025-02-11
4003,7,10,3,270.0,810.0,2025-05-26
4004,159,13,4,870.0,3480.0,2025-05-04
4005,115,1,2,4200.0,8400.0,2024-12-15
4006,24,12,3,1550.0,4650.0,2026-06-22
4007,15,13,3,870.0,2610.0,2026-04-19
4008,165,2,5,3900.0,19500.0,2026-06-27
4009,150,2,2,3900.0,7800.0,2025-05-09
4010,57,3,5,180.0,900.0,2025-03-14
4011,51,10,3,270.0,810.0,2025-08-14
4012,22,15,1,5200.0,5200.0,2025-01-08
4013,115,11,5,980.0,4900.0,2024-09-12
4014,132,3,1,180.0,180.0,2025-01-13
4015,50,2,4,3900.0,15600.0,2024-09-04
4016,82,7,4,480.0,1920.0,2025-08-05
4017,155,5,5,1100.0,5500.0,2025-05-22
4018,15,7,5,480.0,2400.0,2026-04-24
4019,102,9,3,350.0,1050.0,2025-10-29
4020,184,11,2,980.0,1960.0,2026-06-11
4021,95,1,4,4200.0,16800.0,2026-04-06
4022,96,13,4,870.0,3480.0,2024-10-12
4023,73,14,1,450.0,450.0,2024-07-06
4024,90,15,3,5200.0,15600.0,2025-05-17
4025,115,8,3,420.0,1260.0,2025-10-28
4026,23,7,5,480.0,2400.0,2024-08-26
4027,187,6,2,1700.0,3400.0,2025-01-12
4028,190,2,4,3900.0,15600.0,2025-07-20
4029,114,6,4,1700.0,6800.0,2026-06-17
4030,42,14,3,450.0,1350.0,2025-07-04
4031,187,12,4,1550.0,6200.0,2025-07-19
4032,36,13,4,870.0,3480.0,2024-11-04
4033,154,1,5,4200.0,21000.0,2026-03-31
4034,37,4,1,320.0,320.0,2025-05-07
4035,78,11,2,980.0,1960.0,2026-04-12
4036,135,12,4,1550.0,6200.0,2025-12-08
4037,17,11,3,980.0,2940.0,2025-12-26
4038,194,8,5,420.0,2100.0,2025-09-30
4039,23,15,4,5200.0,20800.0,2025-03-05
4040,105,2,1,3900.0,3900.0,2025-11-23
4041,107,5,3,1100.0,3300.0,2026-03-08
4042,143,2,2,3900.0,7800.0,2026-02-19
4043,182,2,4,3900.0,15600.0,2025-11-11
4044,194,14,5,450.0,2250.0,2025-07-01
4045,52,11,2,980.0,1960.0,2025-12-01
4046,98,9,2,350.0,700.0,2025-06-11
4047,142,3,3,180.0,540.0,2025-11-07
4048,11,5,4,1100.0,4400.0,2026-05-04
4049,150,9,3,350.0,1050.0,2024-12-30
4050,127,4,3,320.0,960.0,2026-03-30
4051,190,15,5,5200.0,26000.0,2025-11-26
4052,58,4,4,320.0,1280.0,2025-07-02
4053,1,15,1,5200.0,5200.0,2024-08-31
4054,68,13,2,870.0,1740.0,2024-12-23
4055,164,7,3,480.0,1440.0,2026-04-08
4056,32,4,4,320.0,1280.0,2026-07-03
4057,107,12,3,1550.0,4650.0,2025-02-19
4058,126,7,2,480.0,960.0,2026-04-05
4059,8,8,2,420.0,840.0,2024-09-23
4060,196,15,1,5200.0,5200.0,2025-11-09
4061,127,8,3,420.0,1260.0,2025-11-22
4062,154,12,1,1550.0,1550.0,2026-02-28
4063,149,12,3,1550.0,4650.0,2025-09-23
4064,145,2,4,3900.0,15600.0,2025-03-19
4065,67,14,4,450.0,1800.0,2026-01-24
4066,178,15,4,5200.0,20800.0,2026-04-08
4067,96,4,1,320.0,320.0,2025-11-19
4068,188,11,5,980.0,4900.0,2024-10-11
4069,5,15,5,5200.0,26000.0,2024-10-27
4070,42,8,3,420.0,1260.0,2026-06-29
4071,15,15,5,5200.0,26000.0,2025-12-03
4072,82,8,2,420.0,840.0,2026-05-02
4073,178,1,4,4200.0,16800.0,2026-03-04
4074,92,9,2,350.0,700.0,2025-11-21
4075,14,3,2,180.0,360.0,2025-08-25
4076,93,15,3,5200.0,15600.0,2025-07-27
4077,163,4,4,320.0,1280.0,2025-02-23
4078,13,1,3,4200.0,12600.0,2024-12-03
4079,75,10,3,270.0,810.0,2026-03-06
4080,164,4,5,320.0,1600.0,2024-11-14
4081,132,6,1,1700.0,1700.0,2024-07-21
4082,197,1,2,4200.0,8400.0,2024-11-27
4083,196,9,2,350.0,700.0,2025-11-28
4084,154,15,1,5200.0,5200.0,2024-10-11
4085,140,1,2,4200.0,8400.0,2024-10-22
4086,81,15,3,5200.0,15600.0,2026-02-18
4087,70,7,3,480.0,1440.0,2024-08-26
4088,25,2,3,3900.0,11700.0,2025-05-16
4089,149,2,5,3900.0,19500.0,2025-12-11
4090,37,8,3,420.0,1260.0,2025-03-23
4091,36,1,1,4200.0,4200.0,2026-06-29
4092,73,11,5,980.0,4900.0,2025-11-07
4093,200,4,3,320.0,960.0,2026-06-18
4094,106,9,4,350.0,1400.0,2025-04-04
4095,42,8,3,420.0,1260.0,2024-10-07
4096,56,4,1,320.0,320.0,2026-01-25
4097,129,2,2,3900.0,7800.0,2025-04-06
4098,49,13,2,870.0,1740.0,2025-10-28
4099,158,1,5,4200.0,21000.0,2025-11-23
4100,137,8,5,420.0,2100.0,2025-09-20
4101,180,2,5,3900.0,19500.0,2024-12-09
4102,107,9,1,350.0,350.0,2024-09-16
4103,20,12,4,1550.0,6200.0,2024-12-21
4104,34,11,1,980.0,980.0,2024-09-17
4105,123,15,1,5200.0,5200.0,2025-01-07
4106,80,8,3,420.0,1260.0,2025-08-01
4107,36,12,3,1550.0,4650.0,2025-03-05
4108,153,11,4,980.0,3920.0,2025-03-20
4109,196,3,5,180.0,900.0,2024-07-17
4110,45,13,3,870.0,2610.0,2025-08-29
4111,8,4,3,320.0,960.0,2024-07-06
4112,57,3,1,180.0,180.0,2024-07-08
4113,178,7,2,480.0,960.0,2024-10-13
4114,177,13,2,870.0,1740.0,2025-06-06
4115,79,6,2,1700.0,3400.0,2026-03-05
4116,54,3,2,180.0,360.0,2026-01-28
4117,21,6,2,1700.0,3400.0,2026-02-20
4118,177,14,4,450.0,1800.0,2024-08-31
4119,20,4,1,320.0,320.0,2026-03-14
4120,199,10,1,270.0,270.0,2026-03-20
4121,194,2,4,3900.0,15600.0,2024-12-17
4122,11,7,4,480.0,1920.0,2025-04-26
4123,28,1,2,4200.0,8400.0,2025-04-30
4124,169,4,1,320.0,320.0,2026-04-24
4125,152,11,5,980.0,4900.0,2025-09-23
4126,121,1,1,4200.0,4200.0,2026-02-16
4127,65,15,1,5200.0,5200.0,2025-07-15
4128,17,6,1,1700.0,1700.0,2024-07-17
4129,171,6,3,1700.0,5100.0,2025-07-06
4130,194,9,1,350.0,350.0,2025-10-01
4131,32,1,1,4200.0,4200.0,2026-05-02
4132,53,11,5,980.0,4900.0,2024-08-22
4133,52,8,5,420.0,2100.0,2024-10-10
4134,172,12,2,1550.0,3100.0,2025-06-23
4135,8,7,3,480.0,1440.0,2025-07-30
4136,38,13,1,870.0,870.0,2024-12-13
4137,149,10,3,270.0,810.0,2026-03-20
4138,91,7,3,480.0,1440.0,2026-05-30
4139,129,4,2,320.0,640.0,2025-03-01
4140,62,15,5,5200.0,26000.0,2026-06-15
4141,146,4,5,320.0,1600.0,2025-08-19
4142,26,1,1,4200.0,4200.0,2025-09-06
4143,196,7,5,480.0,2400.0,2026-03-16
4144,136,3,1,180.0,180.0,2024-08-16
4145,184,15,2,5200.0,10400.0,2025-12-23
4146,73,7,2,480.0,960.0,2024-08-21
4147,194,15,2,5200.0,10400.0,2025-08-11
4148,2,2,5,3900.0,19500.0,2025-07-16
4149,55,10,1,270.0,270.0,2025-11-08
4150,182,11,5,980.0,4900.0,2024-09-13
4151,94,14,4,450.0,1800.0,2025-08-19
4152,48,3,5,180.0,900.0,2026-01-28
4153,173,15,4,5200.0,20800.0,2025-01-09
4154,47,10,1,270.0,270.0,2025-03-27
4155,98,2,3,3900.0,11700.0,2025-07-26
4156,55,6,4,1700.0,6800.0,2024-07-17
4157,59,6,5,1700.0,8500.0,2024-07-19
4158,29,12,4,1550.0,6200.0,2025-01-01
4159,32,4,3,320.0,960.0,2026-04-10
4160,29,12,4,1550.0,6200.0,2025-05-15
4161,35,1,5,4200.0,21000.0,2026-02-20
4162,196,2,4,3900.0,15600.0,2024-11-11
4163,181,2,3,3900.0,11700.0,2025-10-22
4164,143,14,3,450.0,1350.0,2025-01-25
4165,22,6,1,1700.0,1700.0,2024-07-06
4166,127,4,3,320.0,960.0,2026-06-15
4167,99,4,1,320.0,320.0,2024-08-16
4168,117,5,3,1100.0,3300.0,2026-06-11
4169,189,9,5,350.0,1750.0,2025-04-07
4170,176,2,3,3900.0,11700.0,2025-06-15
4171,58,7,4,480.0,1920.0,2024-09-05
4172,105,1,5,4200.0,21000.0,2024-12-20
4173,110,15,3,5200.0,15600.0,2026-01-21
4174,18,11,2,980.0,1960.0,2026-02-10
4175,174,3,4,180.0,720.0,2026-04-25
4176,46,7,3,480.0,1440.0,2025-09-30
4177,173,7,1,480.0,480.0,2024-08-20
4178,173,2,4,3900.0,15600.0,2025-02-27
4179,102,12,1,1550.0,1550.0,2025-10-23
4180,134,2,4,3900.0,15600.0,2025-03-06
4181,31,10,1,270.0,270.0,2025-07-05
4182,102,11,2,980.0,1960.0,2025-07-10
4183,178,10,4,270.0,1080.0,2025-07-06
4184,27,7,5,480.0,2400.0,2025-08-01
4185,17,2,2,3900.0,7800.0,2026-05-26
4186,51,1,3,4200.0,12600.0,2024-09-14
4187,52,6,3,1700.0,5100.0,2025-11-13
4188,104,5,5,1100.0,5500.0,2025-03-09
4189,60,10,1,270.0,270.0,2025-05-15
4190,186,8,4,420.0,1680.0,2025-12-20
4191,72,13,4,870.0,3480.0,2024-09-08
4192,152,4,5,320.0,1600.0,2025-01-19
4193,194,10,3,270.0,810.0,2025-05-10
4194,92,8,4,420.0,1680.0,2026-06-20
4195,171,1,4,4200.0,16800.0,2026-03-22
4196,104,14,5,450.0,2250.0,2025-02-07
4197,131,15,4,5200.0,20800.0,2024-09-10
4198,38,8,3,420.0,1260.0,2026-02-02
4199,28,5,4,1100.0,4400.0,2026-02-14
4200,65,9,1,350.0,350.0,2024-12-28
4201,128,5,4,1100.0,4400.0,2026-05-12
4202,161,12,2,1550.0,3100.0,2025-08-10
4203,8,8,2,420.0,840.0,2025-04-19
4204,189,11,1,980.0,980.0,2024-08-07
4205,18,15,1,5200.0,5200.0,2025-03-31
4206,174,1,4,4200.0,16800.0,2025-08-23
4207,46,4,1,320.0,320.0,2025-12-21
4208,155,7,4,480.0,1920.0,2026-01-02
4209,40,15,3,5200.0,15600.0,2025-02-12
4210,160,1,3,4200.0,12600.0,2024-10-20
4211,25,9,5,350.0,1750.0,2025-02-08
4212,170,7,1,480.0,480.0,2025-08-13
4213,197,12,5,1550.0,7750.0,2026-01-09
4214,120,15,4,5200.0,20800.0,2024-09-17
4215,76,13,2,870.0,1740.0,2024-07-30
4216,126,7,4,480.0,1920.0,2025-09-11
4217,67,10,5,270.0,1350.0,2026-05-17
4218,88,6,5,1700.0,8500.0,2026-01-09
4219,140,5,5,1100.0,5500.0,2026-01-25
4220,196,12,1,1550.0,1550.0,2025-04-06
4221,111,8,1,420.0,420.0,2024-12-04
4222,99,10,1,270.0,270.0,2025-08-14
4223,81,2,4,3900.0,15600.0,2024-10-09
4224,114,7,4,480.0,1920.0,2025-07-09
4225,10,13,4,870.0,3480.0,2025-08-11
4226,46,1,1,4200.0,4200.0,2025-08-20
4227,169,15,5,5200.0,26000.0,2025-05-09
4228,181,13,3,870.0,2610.0,2024-11-16
4229,126,15,2,5200.0,10400.0,2024-07-07
4230,35,2,4,3900.0,15600.0,2025-07-02
4231,184,2,3,3900.0,11700.0,2025-01-02
4232,125,9,4,350.0,1400.0,2026-04-29
4233,146,14,1,450.0,450.0,2024-07-25
4234,169,13,4,870.0,3480.0,2026-05-12
4235,176,3,5,180.0,900.0,2026-03-21
4236,147,14,5,450.0,2250.0,2026-04-15
4237,122,9,4,350.0,1400.0,2025-03-24
4238,41,6,5,1700.0,8500.0,2026-02-03
4239,15,15,5,5200.0,26000.0,2025-08-24
4240,68,12,4,1550.0,6200.0,2026-06-25
4241,152,11,4,980.0,3920.0,2026-01-01
4242,158,12,4,1550.0,6200.0,2026-05-08
4243,197,9,3,350.0,1050.0,2025-02-27
4244,83,3,3,180.0,540.0,2026-04-01
4245,8,4,1,320.0,320.0,2025-08-17
4246,12,5,5,1100.0,5500.0,2024-12-27
4247,94,6,2,1700.0,3400.0,2024-12-14
4248,190,8,3,420.0,1260.0,2025-12-31
4249,7,6,5,1700.0,8500.0,2024-11-05
4250,98,5,3,1100.0,3300.0,2025-12-05
4251,110,11,1,980.0,980.0,2025-02-04
4252,92,7,3,480.0,1440.0,2026-06-05
4253,90,8,4,420.0,1680.0,2026-01-17
4254,170,14,1,450.0,450.0,2024-09-10
4255,64,1,2,4200.0,8400.0,2026-05-05
4256,166,4,2,320.0,640.0,2026-04-29
4257,152,3,3,180.0,540.0,2026-05-16
4258,177,7,1,480.0,480.0,2025-11-21
4259,79,5,1,1100.0,1100.0,2024-10-29
4260,87,3,1,180.0,180.0,2026-05-06
4261,6,5,2,1100.0,2200.0,2026-05-26
4262,84,8,5,420.0,2100.0,2025-01-28
4263,118,6,1,1700.0,1700.0,2025-10-01
4264,146,11,4,980.0,3920.0,2024-12-02
4265,108,13,5,870.0,4350.0,2025-02-05
4266,6,15,3,5200.0,15600.0,2025-03-31
4267,151,10,4,270.0,1080.0,2025-01-27
4268,82,12,1,1550.0,1550.0,2026-01-17
4269,147,14,4,450.0,1800.0,2024-08-07
4270,83,14,4,450.0,1800.0,2025-08-20
4271,26,9,5,350.0,1750.0,2026-03-12
4272,26,1,4,4200.0,16800.0,2026-05-08
4273,87,15,2,5200.0,10400.0,2025-01-31
4274,129,6,4,1700.0,6800.0,2026-04-04
4275,43,13,3,870.0,2610.0,2026-06-23
4276,77,14,5,450.0,2250.0,2026-03-04
4277,112,13,3,870.0,2610.0,2025-01-28
4278,128,3,2,180.0,360.0,2026-04-27
4279,138,8,1,420.0,420.0,2025-04-21
4280,74,15,2,5200.0,10400.0,2025-09-05
4281,13,4,3,320.0,960.0,2025-10-10
4282,147,3,3,180.0,540.0,2025-05-08
4283,58,7,4,480.0,1920.0,2024-12-27
4284,191,12,5,1550.0,7750.0,2026-05-31
4285,184,14,1,450.0,450.0,2024-11-30
4286,25,7,5,480.0,2400.0,2025-10-07
4287,87,1,5,4200.0,21000.0,2024-07-06
4288,18,8,3,420.0,1260.0,2025-01-21
4289,136,14,5,450.0,2250.0,2025-06-07
4290,110,9,4,350.0,1400.0,2025-10-16
4291,89,2,2,3900.0,7800.0,2025-12-29
4292,167,7,1,480.0,480.0,2026-06-22
4293,130,2,3,3900.0,11700.0,2024-09-10
4294,111,14,3,450.0,1350.0,2026-05-16
4295,81,7,5,480.0,2400.0,2026-05-14
4296,107,4,2,320.0,640.0,2025-09-14
4297,65,9,4,350.0,1400.0,2026-06-04
4298,132,14,5,450.0,2250.0,2024-10-27
4299,172,1,4,4200.0,16800.0,2025-05-09
4300,47,5,5,1100.0,5500.0,2025-10-19
4301,161,13,1,870.0,870.0,2025-01-28
4302,48,8,5,420.0,2100.0,2025-01-21
4303,128,13,5,870.0,4350.0,2025-12-29
4304,170,15,2,5200.0,10400.0,2025-12-06
4305,69,8,4,420.0,1680.0,2024-11-29
4306,158,10,5,270.0,1350.0,2025-05-29
4307,145,1,4,4200.0,16800.0,2024-07-17
4308,134,12,1,1550.0,1550.0,2025-07-11
4309,94,6,2,1700.0,3400.0,2026-04-08
4310,38,14,4,450.0,1800.0,2025-01-28
4311,39,14,2,450.0,900.0,2024-09-09
4312,112,2,3,3900.0,11700.0,2025-01-23
4313,82,4,4,320.0,1280.0,2025-01-18
4314,163,8,1,420.0,420.0,2026-02-19
4315,106,3,2,180.0,360.0,2025-07-08
4316,74,13,3,870.0,2610.0,2024-12-15
4317,66,14,2,450.0,900.0,2025-06-04
4318,61,15,5,5200.0,26000.0,2024-08-07
4319,62,4,4,320.0,1280.0,2026-02-26
4320,39,15,1,5200.0,5200.0,2025-02-17
